pair_id,article_id,outlet_id,outlet,date,category,target_uid,target_full_name,target_group,target_bloc,role_bucket,match_type,rank,role(source/patient/agent),label(pos/neg/neu),held_seat,gov_tenure,surname_misattrib,disambig_drop,in_analysis,frame_conflict,frame_human_interest,frame_economic,frame_morality,frame_responsibility,dominant
595668::PA791812,595668,5,JDD,2024-08-02,Politique,PA791812,Sophia Chikirou,LFI-NFP,left,patient_like,full_name,1.7739932713589842e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
595670::PA842105,595670,5,JDD,2024-07-31,Société,PA842105,Raphaël Arnault,LFI-NFP,left,source_like,full_name,2.741710895647314e+18,source,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
595674::PA841845,595674,5,JDD,2024-07-29,Sport,PA841845,Arnaud Saint-Martin,LFI-NFP,left,patient_like,full_name,2.6405543743553393e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595679::PA722190,595679,5,JDD,2024-07-28,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,2.8719615222093696e+18,agent,neu,True,True,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595679::PA1654,595679,5,JDD,2024-07-28,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,1.7476139840525847e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595684::PA793444,595684,5,JDD,2024-07-27,Politique,PA793444,Manuel Bompard,LFI-NFP,left,plain,full_name,1.7287000159737956e+19,source,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
595685::PA841207,595685,5,JDD,2024-07-26,Politique,PA841207,Charles Alloncle,UDDPLR,right,plain,full_name,8.374084602007336e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
595685::PA330240,595685,5,JDD,2024-07-26,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,7.34280210795183e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
595688::PA722190,595688,5,JDD,2024-07-25,Politique,PA722190,Gabriel Attal,EPR,centre,source_like,full_name,3.8865306836718546e+18,source,neu,True,True,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
595691::PA267285,595691,5,JDD,2024-07-25,Politique,PA267285,Laurent Wauquiez,DR,right,patient_like,full_name,1.1401547526802688e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595694::PA722190,595694,5,JDD,2024-07-24,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.7862326044308519e+19,patient,neg,True,True,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595697::PA721202,595697,5,JDD,2024-07-24,Politique,PA721202,Éric Coquerel,LFI-NFP,left,plain,full_name,1.72293113122751e+19,agent,neg,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,none
595713::PA793444,595713,5,JDD,2024-07-22,Politique,PA793444,Manuel Bompard,LFI-NFP,left,plain,full_name,1.4769997530496133e+19,agent,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595713::PA796062,595713,5,JDD,2024-07-22,Politique,PA796062,Thomas Portes,LFI-NFP,left,plain,full_name,4.013221362042926e+18,patient,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595715::PA267285,595715,5,JDD,2024-07-22,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,surname_only,4.199263210705156e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
595716::PA720614,595716,5,JDD,2024-07-22,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.5455945149891457e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595719::PA796062,595719,5,JDD,2024-07-21,Politique,PA796062,Thomas Portes,LFI-NFP,left,source_like,full_name,1.8545724471276204e+18,source,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595720::PA330240,595720,5,JDD,2024-07-21,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,surname_only,1.68834754796284e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595720::PA267285,595720,5,JDD,2024-07-21,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,1.136276548089905e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595720::PA717161,595720,5,JDD,2024-07-21,Politique,PA717161,Élisabeth Borne,EPR,centre,plain,surname_only,6.451516907553908e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595721::PA722142,595721,5,JDD,2024-07-21,Politique,PA722142,François Ruffin,ECOS,left,source_like,full_name,1.4389870095329909e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595723::PA722190,595723,5,JDD,2024-07-21,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.3843826415397462e+19,agent,neu,True,True,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595723::PA267285,595723,5,JDD,2024-07-21,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.2382778714463361e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595725::PA721908,595725,5,JDD,2024-07-21,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,source_like,full_name,5.642242681593653e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595727::PA793464,595727,5,JDD,2024-07-20,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,patient_like,full_name,4.882442189091038e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
595729::PA720614,595729,5,JDD,2024-07-20,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,9.881970281747081e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595730::PA330240,595730,5,JDD,2024-07-20,Politique,PA330240,Éric Ciotti,UDDPLR,right,source_like,full_name,1.1732775396020654e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595730::PA721202,595730,5,JDD,2024-07-20,Politique,PA721202,Éric Coquerel,LFI-NFP,left,source_like,full_name,6.118359968260298e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
595741::PA721908,595741,5,JDD,2024-07-19,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,full_name,1.1634543784588557e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
595749::PA721908,595749,5,JDD,2024-07-18,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,full_name,1.0401879582221916e+19,agent,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
595754::PA609332,595754,5,JDD,2024-07-18,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.7201266950786273e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
3241066::PA609332,3241066,5,JDD,2024-12-29,Politique,PA609332,Olivier Faure,SOC,left,source_like,full_name,4.578495831139689e+17,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3241152::PA796090,3241152,5,JDD,2024-12-25,Politique,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,2.1122114709784448e+17,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3241486::PA720614,3241486,5,JDD,2024-12-13,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,2.62334926584426e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
3241497::PA720614,3241497,5,JDD,2024-12-12,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,3.4913265425002424e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3241577::PA795746,3241577,5,JDD,2024-12-10,Politique,PA795746,Antoine Léaument,LFI-NFP,left,plain,full_name,1.4373807502816872e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
3241597::PA795076,3241597,5,JDD,2024-12-10,International,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,1.525951266561425e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3241746::PA1654,3241746,5,JDD,2024-12-06,Politique,PA1654,François Hollande,SOC,left,plain,full_name,3.8471540928780027e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3242656::PA795912,3242656,5,JDD,2024-11-11,Politique,PA795912,Laure Lavalette,RN,far_right,plain,full_name,6.270499107488141e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3242725::PA795076,3242725,5,JDD,2024-11-09,Politique,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,1.584745825066196e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3242746::PA793432,3242746,5,JDD,2024-11-08,Politique,PA793432,Franck Allisio,RN,far_right,plain,full_name,1.6837489987327093e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
3242856::PA795076,3242856,5,JDD,2024-11-05,Société,PA795076,Sandrine Rousseau,ECOS,left,plain,full_name,8.385307964270738e+18,source,neg,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
3242904::PA795076,3242904,5,JDD,2024-11-03,Société,PA795076,Sandrine Rousseau,ECOS,left,patient_like,full_name,1.691376338523836e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3243159::PA720468,3243159,5,JDD,2024-10-26,Politique,PA720468,Sébastien Chenu,RN,far_right,plain,full_name,5.907492010242254e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3243190::PA795076,3243190,5,JDD,2024-10-26,Société,PA795076,Sandrine Rousseau,ECOS,left,patient_like,full_name,1.1165603233469217e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3243352::PA795466,3243352,5,JDD,2024-10-22,Politique,PA795466,Ersilia Soudais,LFI-NFP,left,plain,full_name,1.9552330095598684e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
3243422::PA842105,3243422,5,JDD,2024-10-19,Politique,PA842105,Raphaël Arnault,LFI-NFP,left,patient_like,full_name,7.691323581276192e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
3243525::PA942,3243525,5,JDD,2024-10-16,Politique,PA942,Charles de Courson,LIOT,centre,patient_like,full_name,6.681730213495578e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
3243753::PA722190,3243753,5,JDD,2024-10-11,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.5641875619540353e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
3243818::PA794838,3243818,5,JDD,2024-10-10,Société,PA794838,Didier Lemaire,HOR,centre_right,source_like,full_name,4.968336952515834e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
3243952::PA794938,3243952,5,JDD,2024-10-08,Politique,PA794938,Idir Boumertit,LFI-NFP,left,plain,full_name,1.5281441373188606e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
3244114::PA795912,3244114,5,JDD,2024-10-04,Société,PA795912,Laure Lavalette,RN,far_right,source_like,full_name,2.75471061336053e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
3244349::PA796078,3244349,5,JDD,2024-09-29,Politique,PA796078,Estelle Youssouffa,LIOT,centre,source_like,full_name,1.4093950544590348e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
3244427::PA796078,3244427,5,JDD,2024-09-27,Société,PA796078,Estelle Youssouffa,LIOT,centre,patient_like,full_name,1.7335250209751245e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
3244450::PA719052,3244450,5,JDD,2024-09-26,Politique,PA719052,Loïc Kervran,HOR,centre_right,plain,full_name,1.8044890495489915e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
3244825::PA795466,3244825,5,JDD,2024-09-16,Politique,PA795466,Ersilia Soudais,LFI-NFP,left,plain,full_name,1.1091026131420185e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
3245553::PA796090,3245553,5,JDD,2024-08-28,Politique,PA796090,Aymeric Caron,LFI-NFP,left,patient_like,full_name,1.21384695127393e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
3245556::PA793464,3245556,5,JDD,2024-08-28,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,5.904910493946142e+18,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,conflict
3245566::PA794038,3245566,5,JDD,2024-08-27,Société,PA794038,Yannick Neuder,DR,right,plain,full_name,4.742989386951117e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
3245747::PA722190,3245747,5,JDD,2024-08-16,Société,PA722190,Gabriel Attal,EPR,centre,plain,full_name,4.851542028579e+18,source,neu,True,True,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
3246291::PA796062,3246291,5,JDD,2024-07-23,Politique,PA796062,Thomas Portes,LFI-NFP,left,plain,full_name,8.399674335422668e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
3246344::PA796062,3246344,5,JDD,2024-07-22,Sport,PA796062,Thomas Portes,LFI-NFP,left,source_like,full_name,1.20853540288962e+19,source,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
3254234::PA795722,3254234,5,JDD,2024-07-23,Sport,PA795722,Karl Olive,EPR,centre,plain,full_name,5.473968709085479e+18,source,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
588360::PA722190,588360,5,JDD,2025-10-08,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,6.995555460486155e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588374::PA609332,588374,5,JDD,2025-10-07,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.4046034421335716e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588375::PA330240,588375,5,JDD,2025-10-07,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,surname_only,2.5693315110390134e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588380::PA720614,588380,5,JDD,2025-10-07,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.6277327908218112e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588383::PA720092,588383,5,JDD,2025-10-07,Politique,PA720092,Richard Ramos,DEM,centre,plain,full_name,5.073517465089322e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588409::PA609332,588409,5,JDD,2025-10-05,Politique,PA609332,Olivier Faure,SOC,left,patient_like,surname_only,1.3121234583762135e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588411::PA609332,588411,5,JDD,2025-10-05,Économie,PA609332,Olivier Faure,SOC,left,plain,full_name,3.400377148825195e+18,patient,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588414::PA720468,588414,5,JDD,2025-10-05,Politique,PA720468,Sébastien Chenu,RN,far_right,plain,full_name,3.491770106607147e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588418::PA721960,588418,5,JDD,2025-10-04,Politique,PA721960,Danièle Obono,LFI-NFP,left,plain,full_name,9.310547708202424e+18,patient,neg,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
588426::PA720892,588426,5,JDD,2025-10-03,Politique,PA720892,Mathilde Panot,LFI-NFP,left,source_like,full_name,1.5570556014797615e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588428::PA796062,588428,5,JDD,2025-10-03,Politique,PA796062,Thomas Portes,LFI-NFP,left,plain,full_name,9.124124736214887e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
588456::PA796090,588456,5,JDD,2025-09-30,Politique,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,1.0469822603813937e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588462::PA795228,588462,5,JDD,2025-09-29,Politique,PA795228,Nadège Abomangoli,LFI-NFP,left,source_like,full_name,1.917982173524575e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588466::PA720614,588466,5,JDD,2025-09-28,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.4625118624168389e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588470::PA267285,588470,5,JDD,2025-09-28,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,3.872095846301231e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588476::PA722190,588476,5,JDD,2025-09-27,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.3919484733373452e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588484::PA330240,588484,5,JDD,2025-09-27,Économie,PA330240,Éric Ciotti,UDDPLR,right,source_like,surname_only,6.509352335115935e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588496::PA720614,588496,5,JDD,2025-09-25,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,2.7503618585767926e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588501::PA722142,588501,5,JDD,2025-09-24,Politique,PA722142,François Ruffin,ECOS,left,plain,surname_only,8.16905985798134e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
588513::PA722190,588513,5,JDD,2025-09-22,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,7.804496587146512e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588516::PA722190,588516,5,JDD,2025-09-22,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.2465953506904375e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588522::PA719930,588522,5,JDD,2025-09-21,Politique,PA719930,Boris Vallaud,SOC,left,plain,surname_only,3.5174789972427284e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588524::PA722190,588524,5,JDD,2025-09-21,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.387672752722752e+19,agent,pos,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
588530::PA720614,588530,5,JDD,2025-09-20,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3442241309270362e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588535::PA841515,588535,5,JDD,2025-09-19,Politique,PA841515,Aurélien Le Coq,LFI-NFP,left,plain,full_name,9.69479162279587e+17,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588536::PA609332,588536,5,JDD,2025-09-19,Politique,PA609332,Olivier Faure,SOC,left,plain,surname_only,1.136913020124617e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588539::PA330240,588539,5,JDD,2025-09-18,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,4.62060128101991e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588541::PA330240,588541,5,JDD,2025-09-18,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,surname_only,1.402207290327778e+19,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,economic
588543::PA793432,588543,5,JDD,2025-09-18,Politique,PA793432,Franck Allisio,RN,far_right,patient_like,full_name,1.7500410372419273e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588545::PA795552,588545,5,JDD,2025-09-18,Politique,PA795552,Julien Odoul,RN,far_right,plain,full_name,1.6838969791972504e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588548::PA791812,588548,5,JDD,2025-09-17,Politique,PA791812,Sophia Chikirou,LFI-NFP,left,plain,full_name,1.5571986989349872e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588550::PA720614,588550,5,JDD,2025-09-17,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,9.22979512985056e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588556::PA720614,588556,5,JDD,2025-09-16,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,6.374459859414282e+17,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588565::PA609332,588565,5,JDD,2025-09-15,Politique,PA609332,Olivier Faure,SOC,left,source_like,full_name,2.6594590104605983e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588567::PA717379,588567,5,JDD,2025-09-15,Société,PA717379,Sylvain Maillard,EPR,centre,source_like,full_name,6.701183855950291e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588568::PA840075,588568,5,JDD,2025-09-15,Politique,PA840075,Eddy Casterman,RN,far_right,source_like,full_name,3.984442539028009e+18,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588571::PA267285,588571,5,JDD,2025-09-15,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,4.415364168259466e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,responsibility
588574::PA720614,588574,5,JDD,2025-09-14,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.5973051264005462e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588579::PA794798,588579,5,JDD,2025-09-14,Politique,PA794798,Françoise Buffet,EPR,centre,plain,surname_only,1.013477990842232e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588580::PA795466,588580,5,JDD,2025-09-14,Société,PA795466,Ersilia Soudais,LFI-NFP,left,plain,full_name,4.098366384222339e+18,agent,neg,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
588589::PA720614,588589,5,JDD,2025-09-14,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.848891453719205e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588594::PA720614,588594,5,JDD,2025-09-13,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,7.981692781620652e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588596::PA720614,588596,5,JDD,2025-09-12,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.0341969049531167e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588598::PA721202,588598,5,JDD,2025-09-12,Économie,PA721202,Éric Coquerel,LFI-NFP,left,plain,surname_only,1.1318909592427231e+19,agent,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588602::PA795552,588602,5,JDD,2025-09-11,Sport,PA795552,Julien Odoul,RN,far_right,source_like,full_name,1.3843964145196691e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
588614::PA794130,588614,5,JDD,2025-09-10,Politique,PA794130,Andy Kerbrat,LFI-NFP,left,plain,full_name,1.8324998513503056e+19,agent,neg,True,False,False,False,True,1.0,1.0,0.0,1.0,0.0,conflict
588632::PA720892,588632,5,JDD,2025-09-08,Politique,PA720892,Mathilde Panot,LFI-NFP,left,patient_like,full_name,1.7817758058413015e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,0.0,conflict
588644::PA720614,588644,5,JDD,2025-09-08,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.7369990674531717e+19,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588646::PA720614,588646,5,JDD,2025-09-07,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.825823577822907e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588649::PA330240,588649,5,JDD,2025-09-07,Politique,PA330240,Éric Ciotti,UDDPLR,right,source_like,surname_only,1.8320895597423852e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,responsibility
588652::PA609332,588652,5,JDD,2025-09-07,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,1.2247711142723174e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588654::PA330240,588654,5,JDD,2025-09-06,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,1.4478630522358845e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588672::PA796090,588672,5,JDD,2025-09-04,Politique,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,2.3470979419373123e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588673::PA791812,588673,5,JDD,2025-09-04,International,PA791812,Sophia Chikirou,LFI-NFP,left,plain,full_name,1.281117123914907e+19,source,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588674::PA795552,588674,5,JDD,2025-09-04,Politique,PA795552,Julien Odoul,RN,far_right,patient_like,full_name,1.1464432271266316e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588680::PA796062,588680,5,JDD,2025-09-03,Politique,PA796062,Thomas Portes,LFI-NFP,left,plain,full_name,2.9665335211505106e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588692::PA330240,588692,5,JDD,2025-09-02,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,4.711938353557389e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,responsibility
588696::PA796062,588696,5,JDD,2025-09-02,Politique,PA796062,Thomas Portes,LFI-NFP,left,source_like,full_name,1.428777025452075e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
588703::PA722142,588703,5,JDD,2025-08-31,Politique,PA722142,François Ruffin,ECOS,left,plain,surname_only,7.553128528119929e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
588720::PA795466,588720,5,JDD,2025-08-29,Politique,PA795466,Ersilia Soudais,LFI-NFP,left,plain,full_name,4.634105940851081e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
588725::PA795746,588725,5,JDD,2025-08-28,Politique,PA795746,Antoine Léaument,LFI-NFP,left,plain,surname_only,8.429395222047677e+18,source,neg,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
588729::PA330240,588729,5,JDD,2025-08-27,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,1.4619444016603722e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
588735::PA720614,588735,5,JDD,2025-08-26,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,4.929347472062948e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
