article_id,frame_conflict_gpt_oss,frame_human_interest_gpt_oss,frame_economic_gpt_oss,frame_morality_gpt_oss,frame_responsibility_gpt_oss,frame_conflict_mistral,frame_human_interest_mistral,frame_economic_mistral,frame_morality_mistral,frame_responsibility_mistral,frame_conflict_llama,frame_human_interest_llama,frame_economic_llama,frame_morality_llama,frame_responsibility_llama,dominant_gpt_oss,dominant_mistral,dominant_llama
534589,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
534632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
534656,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
534764,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,morality,morality,conflict
534813,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,economic,economic,economic
534935,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
535270,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
535340,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,morality,morality,conflict
535528,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
535536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,human_interest,none,none
535556,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,responsibility,conflict,human_interest
535849,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,responsibility,conflict,conflict
535962,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
535970,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
536060,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
536757,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
537116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,conflict,none,none
537355,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,morality,conflict,conflict
537463,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
537513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conflict,none,none
537646,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,morality,conflict,conflict
537771,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
537884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,none,conflict,responsibility
538173,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
538315,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
538531,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
538538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
538694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
538792,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
538804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
539121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
539216,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,human_interest,human_interest,human_interest
539611,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
539698,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
540233,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
540562,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
540752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
541392,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
541667,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,human_interest,conflict,human_interest
541825,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
541897,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
542070,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
542343,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
542764,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,morality,morality,responsibility
543248,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,conflict,conflict,conflict
543327,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
543539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
543718,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
543961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
544295,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
544299,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
544540,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
545161,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,responsibility,economic,responsibility
545474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
545715,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,economic,morality,responsibility
545721,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
545966,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
546058,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
546237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
546280,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
546364,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none,none,conflict
546375,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
546554,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
546664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
546680,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,none,conflict,conflict
546688,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,morality,conflict,conflict
546702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
546776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
546782,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,conflict,conflict,none
546788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
546814,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,economic,responsibility
546840,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,conflict,conflict,human_interest
546946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
546983,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
547019,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
547024,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,none,responsibility,human_interest
547370,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,responsibility,economic,responsibility
547453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
547635,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
547929,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,human_interest,conflict,human_interest
548492,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,morality,morality,morality
548525,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
549167,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,human_interest,conflict,conflict
549520,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,responsibility,conflict,conflict
549617,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
549992,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
549993,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
550144,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,responsibility,responsibility,human_interest
550370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
550383,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,responsibility,morality,responsibility
550426,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
550677,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,morality,conflict,none
550756,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
550804,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
551606,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,conflict,conflict,conflict
551790,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,conflict,responsibility,none
552110,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
552113,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
552132,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
552160,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
552509,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,human_interest,conflict,conflict
554371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
554388,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,economic,responsibility,conflict
555053,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,responsibility,conflict,responsibility
555098,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
555764,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
556090,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
556661,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
556996,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
557568,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
557874,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
557884,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,economic,economic,economic
558055,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
558071,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,human_interest,conflict,human_interest
558961,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,human_interest,morality,human_interest
559079,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
559177,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
559379,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
559391,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
559524,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,economic,responsibility,conflict
559931,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,conflict,economic,responsibility
560006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
560068,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
572561,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
572609,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,morality,conflict,conflict
572784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
573684,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,responsibility,economic,responsibility
573749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
573764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
573791,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,conflict,conflict,conflict
573840,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
573842,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
574074,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,economic,economic,conflict
574168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,none,economic,conflict
574200,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,morality,responsibility,responsibility
574439,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,morality,conflict,conflict
574444,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,conflict,conflict,conflict
574470,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,economic,economic,economic
574500,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,conflict,responsibility,conflict
574530,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
574550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
574561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
574567,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,morality,none,conflict
574648,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,conflict,responsibility,conflict
574946,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
574951,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,economic,economic,conflict
574975,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
575401,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,economic,responsibility,economic
575544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
575581,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
575587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
575736,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,morality,responsibility,conflict
575768,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,responsibility,economic
575899,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,none,economic,economic
576363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,responsibility,none,none
578269,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
578546,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
578578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
578702,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
579156,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
579185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
579724,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
579770,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
580074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
580176,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,human_interest,responsibility,human_interest
580185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
580223,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,none,responsibility,responsibility
580746,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
580798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
580906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
581110,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,morality,morality,morality
581300,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
582928,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
582975,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
583028,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,none,human_interest,human_interest
583035,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,conflict,none,conflict
584418,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
584450,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,responsibility,responsibility,responsibility
584679,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
584805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
584853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
584889,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,conflict,conflict,conflict
584949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
585248,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,conflict,responsibility,responsibility
5853,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,conflict,conflict,conflict
585542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
585604,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,economic,economic,economic
585693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
586669,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
586830,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
587094,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
587140,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,none,responsibility,responsibility
588360,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
588363,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,conflict,conflict,conflict
588374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
588375,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588380,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588383,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588409,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
588411,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,conflict,economic,conflict
588414,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588418,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,human_interest,human_interest,conflict
588426,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
588428,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,human_interest,conflict,conflict
588456,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,none,conflict,conflict
588462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
588466,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588470,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
588476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
588484,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
588496,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,responsibility,conflict,conflict
588501,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,responsibility,conflict,conflict
588513,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588516,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
588522,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
588524,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,conflict,none,conflict
588530,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,conflict,conflict
588535,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588536,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
588539,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,responsibility,none,conflict
588541,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,economic,economic,economic
588543,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
588545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
588548,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588550,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588556,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,conflict,conflict,conflict
588565,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588567,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,morality,conflict,conflict
588568,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,responsibility,none,conflict
588574,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
588580,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,conflict,conflict,human_interest
588589,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588594,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
588598,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
588602,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
588614,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,human_interest,conflict,conflict
588632,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
588644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
588646,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588649,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,responsibility
588652,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,human_interest
588654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,responsibility,none,none
588672,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588673,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588674,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588680,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588692,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
588696,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588703,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588708,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588720,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
588725,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
588727,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
588735,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,human_interest,conflict,conflict
588736,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,responsibility,responsibility,morality
588738,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
588750,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588757,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
588769,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,human_interest,conflict,conflict
588770,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588771,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588774,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
588779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
588785,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588787,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,conflict,conflict,conflict
588789,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,human_interest,morality,conflict
588797,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
588798,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588801,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
588807,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
588815,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588817,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
588820,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588825,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,morality,conflict,conflict
588832,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,conflict,conflict,conflict
588833,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588860,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,conflict,conflict,conflict
588866,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,morality,conflict,conflict
588870,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,none,conflict,conflict
588873,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,conflict,conflict,conflict
588880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conflict,none,none
588882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
588883,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588904,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,conflict,conflict,conflict
588911,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588912,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,responsibility,morality,conflict
588913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,none,morality,none
588923,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,conflict,conflict
588941,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588949,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588952,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
588956,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,economic,economic,economic
588958,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
588962,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588963,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
588969,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,conflict,conflict,conflict
588971,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588974,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
588978,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
588979,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
588994,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
588997,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
589001,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
589002,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
